n;k;algorithm;bush;time;success
5;10;bfs;5;0,0003;True
5;10;bfs;5;0,0005;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0005;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0004;True
5;10;bfs;5;0,0004;True
5;10;bfs;5;0,0003;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0003;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0003;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0003;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0003;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0003;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0001;True
5;10;bfs;5;0,0002;True
5;10;bfs;5;0,0;True
5;10;bfs;5;0,0005;True
5;10;bfs;5;0,0003;True
5;10;bfs;5;0,0002;True
10;4;bfs;2;0,0006;True
10;4;bfs;2;0,0059;True
10;4;bfs;2;0,008;True
10;4;bfs;2;0,0095;True
10;4;bfs;2;0,005;True
10;4;bfs;2;0,0072;True
10;4;bfs;2;0,0025;True
10;4;bfs;2;0,0029;True
10;4;bfs;2;0,0107;True
10;4;bfs;2;0,0099;True
10;4;bfs;2;0,0083;True
10;4;bfs;2;0,0089;True
10;4;bfs;2;0,0119;True
10;4;bfs;2;0,0063;True
10;4;bfs;2;0,0096;True
10;4;bfs;2;0,0012;True
10;4;bfs;2;0,0;True
10;4;bfs;2;0,0063;True
10;4;bfs;2;0,0108;True
10;4;bfs;2;0,0088;True
10;4;bfs;2;0,0044;True
10;4;bfs;2;0,0063;True
10;4;bfs;2;0,0009;True
10;4;bfs;2;0,0071;True
10;4;bfs;2;0,0068;True
10;4;bfs;2;0,0001;True
10;4;bfs;2;0,0039;True
10;4;bfs;2;0,0011;True
10;4;bfs;2;0,0043;True
10;4;bfs;2;0,0027;True
10;4;bfs;2;0,0052;True
10;4;bfs;2;0,0011;True
10;4;bfs;2;0,0091;True
10;4;bfs;2;0,008;True
10;4;bfs;2;0,002;True
10;4;bfs;2;0,0036;True
10;4;bfs;2;0,0065;True
10;4;bfs;2;0,0081;True
10;4;bfs;2;0,0076;True
10;4;bfs;2;0,0087;True
10;4;bfs;2;0,0061;True
10;4;bfs;2;0,0081;True
10;4;bfs;2;0,0045;True
10;4;bfs;2;0,0076;True
10;4;bfs;2;0,0041;True
10;4;bfs;2;0,0079;True
10;4;bfs;2;0,0004;True
10;4;bfs;2;0,0052;True
10;4;bfs;2;0,0068;True
10;4;bfs;2;0,0114;True
10;4;bfs;2;0,0066;True
10;4;bfs;2;0,0048;True
10;4;bfs;2;0,0089;True
10;4;bfs;2;0,0035;True
10;4;bfs;2;0,0066;True
10;4;bfs;2;0,0073;True
10;4;bfs;2;0,0028;True
10;4;bfs;2;0,009;True
10;4;bfs;2;0,0066;True
10;4;bfs;2;0,0054;True
10;4;bfs;2;0,0051;True
10;4;bfs;2;0,0006;True
10;4;bfs;2;0,0079;True
10;4;bfs;2;0,0067;True
10;4;bfs;2;0,0077;True
10;4;bfs;2;0,0;True
10;4;bfs;2;0,0107;True
10;4;bfs;2;0,0006;True
10;4;bfs;2;0,0082;True
10;4;bfs;2;0,0038;True
10;4;bfs;2;0,0109;True
10;4;bfs;2;0,0007;True
10;4;bfs;2;0,0064;True
10;4;bfs;2;0,0044;True
10;4;bfs;2;0,0;True
10;4;bfs;2;0,0033;True
10;4;bfs;2;0,0031;True
10;4;bfs;2;0,0047;True
10;4;bfs;2;0,0096;True
10;4;bfs;2;0,0027;True
10;4;bfs;2;0,004;True
10;4;bfs;2;0,0084;True
10;4;bfs;2;0,0099;True
10;4;bfs;2;0,0069;True
10;4;bfs;2;0,0102;True
10;4;bfs;2;0,0084;True
10;4;bfs;2;0,0072;True
10;4;bfs;2;0,0026;True
10;4;bfs;2;0,0032;True
10;4;bfs;2;0,0026;True
10;4;bfs;2;0,0037;True
10;4;bfs;2;0,0023;True
10;4;bfs;2;0,0084;True
10;4;bfs;2;0,0036;True
10;4;bfs;2;0,001;True
10;4;bfs;2;0,0024;True
10;4;bfs;2;0,0005;True
10;4;bfs;2;0,005;True
10;4;bfs;2;0,0072;True
10;4;bfs;2;0,0057;True
10;4;bfs;3;0,0059;True
10;4;bfs;3;0,0041;True
10;4;bfs;3;0,0088;True
10;4;bfs;3;0,001;True
10;4;bfs;3;0,0051;True
10;4;bfs;3;0,0052;True
10;4;bfs;3;0,0025;True
10;4;bfs;3;0,0067;True
10;4;bfs;3;0,0024;True
10;4;bfs;3;0,0069;True
10;4;bfs;3;0,0018;True
10;4;bfs;3;0,0112;True
10;4;bfs;3;0,0069;True
10;4;bfs;3;0,0014;True
10;4;bfs;3;0,0052;True
10;4;bfs;3;0,005;True
10;4;bfs;3;0,0098;True
10;4;bfs;3;0,0069;True
10;4;bfs;3;0,0051;True
10;4;bfs;3;0,0034;True
10;4;bfs;3;0,0071;True
10;4;bfs;3;0,0106;True
10;4;bfs;3;0,0103;True
10;4;bfs;3;0,0016;True
10;4;bfs;3;0,0065;True
10;4;bfs;3;0,0022;True
10;4;bfs;3;0,0034;True
10;4;bfs;3;0,0047;True
10;4;bfs;3;0,0071;True
10;4;bfs;3;0,0063;True
10;4;bfs;3;0,0054;True
10;4;bfs;3;0,0065;True
10;4;bfs;3;0,0002;True
10;4;bfs;3;0,0061;True
10;4;bfs;3;0,0021;True
10;4;bfs;3;0,0049;True
10;4;bfs;3;0,0067;True
10;4;bfs;3;0,0029;True
10;4;bfs;3;0,0109;True
10;4;bfs;3;0,009;True
10;4;bfs;3;0,0031;True
10;4;bfs;3;0,0074;True
10;4;bfs;3;0,0113;True
10;4;bfs;3;0,0063;True
10;4;bfs;3;0,0098;True
10;4;bfs;3;0,0064;True
10;4;bfs;3;0,01;True
10;4;bfs;3;0,0135;True
10;4;bfs;3;0,0074;True
10;4;bfs;3;0,011;True
10;4;bfs;3;0,003;True
10;4;bfs;3;0,0;True
10;4;bfs;3;0,01;True
10;4;bfs;3;0,0038;True
10;4;bfs;3;0,0048;True
10;4;bfs;3;0,0071;True
10;4;bfs;3;0,0006;True
10;4;bfs;3;0,0028;True
10;4;bfs;3;0,0078;True
10;4;bfs;3;0,0;True
10;4;bfs;3;0,0044;True
10;4;bfs;3;0,0092;True
10;4;bfs;3;0,0018;True
10;4;bfs;3;0,0053;True
10;4;bfs;3;0,0085;True
10;4;bfs;3;0,0091;True
10;4;bfs;3;0,0006;True
10;4;bfs;3;0,0014;True
10;4;bfs;3;0,0;True
10;4;bfs;3;0,0041;True
10;4;bfs;3;0,0112;True
10;4;bfs;3;0,0018;True
10;4;bfs;3;0,0116;True
10;4;bfs;3;0,0072;True
10;4;bfs;3;0,0066;True
10;4;bfs;3;0,0111;True
10;4;bfs;3;0,0103;True
10;4;bfs;3;0,0078;True
10;4;bfs;3;0,0024;True
10;4;bfs;3;0,0089;True
10;4;bfs;3;0,0111;True
10;4;bfs;3;0,001;True
10;4;bfs;3;0,0041;True
10;4;bfs;3;0,0101;True
10;4;bfs;3;0,0076;True
10;4;bfs;3;0,0;True
10;4;bfs;3;0,007;True
10;4;bfs;3;0,0082;True
10;4;bfs;3;0,004;True
10;4;bfs;3;0,0025;True
10;4;bfs;3;0,0059;True
10;4;bfs;3;0,0055;True
10;4;bfs;3;0,0032;True
10;4;bfs;3;0,0036;True
10;4;bfs;3;0,0041;True
10;4;bfs;3;0,0013;True
10;4;bfs;3;0,0037;True
10;4;bfs;3;0,0044;True
10;4;bfs;3;0,0066;True
10;4;bfs;3;0,0096;True
10;4;bfs;5;0,0001;True
10;4;bfs;5;0,0042;True
10;4;bfs;5;0,005;True
10;4;bfs;5;0,0104;True
10;4;bfs;5;0,007;True
10;4;bfs;5;0,0072;True
10;4;bfs;5;0,0053;True
10;4;bfs;5;0,0056;True
10;4;bfs;5;0,0074;True
10;4;bfs;5;0,0074;True
10;4;bfs;5;0,0044;True
10;4;bfs;5;0,0097;True
10;4;bfs;5;0,0061;True
10;4;bfs;5;0,0043;True
10;4;bfs;5;0,0045;True
10;4;bfs;5;0,0065;True
10;4;bfs;5;0,0084;True
10;4;bfs;5;0,0002;True
10;4;bfs;5;0,0058;True
10;4;bfs;5;0,0103;True
10;4;bfs;5;0,0106;True
10;4;bfs;5;0,0002;True
10;4;bfs;5;0,0063;True
10;4;bfs;5;0,0018;True
10;4;bfs;5;0,0057;True
10;4;bfs;5;0,0009;True
10;4;bfs;5;0,0119;True
10;4;bfs;5;0,0047;True
10;4;bfs;5;0,0055;True
10;4;bfs;5;0,0115;True
10;4;bfs;5;0,0019;True
10;4;bfs;5;0,0124;True
10;4;bfs;5;0,0007;True
10;4;bfs;5;0,0108;True
10;4;bfs;5;0,0071;True
10;4;bfs;5;0,0052;True
10;4;bfs;5;0,0071;True
10;4;bfs;5;0,0031;True
10;4;bfs;5;0,005;True
10;4;bfs;5;0,0066;True
10;4;bfs;5;0,0098;True
10;4;bfs;5;0,0082;True
10;4;bfs;5;0,0005;True
10;4;bfs;5;0,0048;True
10;4;bfs;5;0,0015;True
10;4;bfs;5;0,0082;True
10;4;bfs;5;0,0105;True
10;4;bfs;5;0,0025;True
10;4;bfs;5;0,0036;True
10;4;bfs;5;0,0081;True
10;4;bfs;5;0,0034;True
10;4;bfs;5;0,0008;True
10;4;bfs;5;0,0027;True
10;4;bfs;5;0,0;True
10;4;bfs;5;0,0073;True
10;4;bfs;5;0,0086;True
10;4;bfs;5;0,0008;True
10;4;bfs;5;0,0021;True
10;4;bfs;5;0,0072;True
10;4;bfs;5;0,0079;True
10;4;bfs;5;0,0057;True
10;4;bfs;5;0,0019;True
10;4;bfs;5;0,0106;True
10;4;bfs;5;0,0003;True
10;4;bfs;5;0,0101;True
10;4;bfs;5;0,0004;True
10;4;bfs;5;0,006;True
10;4;bfs;5;0,0061;True
10;4;bfs;5;0,0008;True
10;4;bfs;5;0,0104;True
10;4;bfs;5;0,0069;True
10;4;bfs;5;0,0003;True
10;4;bfs;5;0,0051;True
10;4;bfs;5;0,0012;True
10;4;bfs;5;0,0034;True
10;4;bfs;5;0,0045;True
10;4;bfs;5;0,0049;True
10;4;bfs;5;0,0056;True
10;4;bfs;5;0,0087;True
10;4;bfs;5;0,0013;True
10;4;bfs;5;0,0012;True
10;4;bfs;5;0,0097;True
10;4;bfs;5;0,0014;True
10;4;bfs;5;0,0053;True
10;4;bfs;5;0,0059;True
10;4;bfs;5;0,0017;True
10;4;bfs;5;0,0023;True
10;4;bfs;5;0,0003;True
10;4;bfs;5;0,0096;True
10;4;bfs;5;0,0021;True
10;4;bfs;5;0,0093;True
10;4;bfs;5;0,0003;True
10;4;bfs;5;0,0097;True
10;4;bfs;5;0,0037;True
10;4;bfs;5;0,0061;True
10;4;bfs;5;0,0024;True
10;4;bfs;5;0,0014;True
10;4;bfs;5;0,0013;True
10;4;bfs;5;0,0028;True
10;4;bfs;5;0,009;True
10;6;bfs;2;0,0046;True
10;6;bfs;2;0,0073;True
10;6;bfs;2;0,0008;True
10;6;bfs;2;0,0021;True
10;6;bfs;2;0,0014;True
10;6;bfs;2;0,0031;True
10;6;bfs;2;0,0051;True
10;6;bfs;2;0,0015;True
10;6;bfs;2;0,0019;True
10;6;bfs;2;0,0067;True
10;6;bfs;2;0,0057;True
10;6;bfs;2;0,0087;True
10;6;bfs;2;0,0025;True
10;6;bfs;2;0,0008;True
10;6;bfs;2;0,0096;True
10;6;bfs;2;0,0081;True
10;6;bfs;2;0,0076;True
10;6;bfs;2;0,0004;True
10;6;bfs;2;0,0084;True
10;6;bfs;2;0,0095;True
10;6;bfs;2;0,0084;True
10;6;bfs;2;0,0051;True
10;6;bfs;2;0,0103;True
10;6;bfs;2;0,0051;True
10;6;bfs;2;0,0054;True
10;6;bfs;2;0,0011;True
10;6;bfs;2;0,0087;True
10;6;bfs;2;0,0026;True
10;6;bfs;2;0,0023;True
10;6;bfs;2;0,0084;True
10;6;bfs;2;0,0095;True
10;6;bfs;2;0,0092;True
10;6;bfs;2;0,0024;True
10;6;bfs;2;0,0122;True
10;6;bfs;2;0,0116;True
10;6;bfs;2;0,0001;True
10;6;bfs;2;0,0029;True
10;6;bfs;2;0,0111;True
10;6;bfs;2;0,0097;True
10;6;bfs;2;0,0097;True
10;6;bfs;2;0,0047;True
10;6;bfs;2;0,0003;True
10;6;bfs;2;0,0007;True
10;6;bfs;2;0,0014;True
10;6;bfs;2;0,0034;True
10;6;bfs;2;0,0001;True
10;6;bfs;2;0,006;True
10;6;bfs;2;0,0083;True
10;6;bfs;2;0,0031;True
10;6;bfs;2;0,0048;True
10;6;bfs;2;0,0057;True
10;6;bfs;2;0,0113;True
10;6;bfs;2;0,0101;True
10;6;bfs;2;0,0021;True
10;6;bfs;2;0,0091;True
10;6;bfs;2;0,0012;True
10;6;bfs;2;0,0053;True
10;6;bfs;2;0,0074;True
10;6;bfs;2;0,0012;True
10;6;bfs;2;0,0004;True
10;6;bfs;2;0,0007;True
10;6;bfs;2;0,0048;True
10;6;bfs;2;0,0012;True
10;6;bfs;2;0,0006;True
10;6;bfs;2;0,0009;True
10;6;bfs;2;0,0116;True
10;6;bfs;2;0,0081;True
10;6;bfs;2;0,0016;True
10;6;bfs;2;0,0005;True
10;6;bfs;2;0,0045;True
10;6;bfs;2;0,0006;True
10;6;bfs;2;0,0003;True
10;6;bfs;2;0,0019;True
10;6;bfs;2;0,004;True
10;6;bfs;2;0,0026;True
10;6;bfs;2;0,0045;True
10;6;bfs;2;0,0108;True
10;6;bfs;2;0,0087;True
10;6;bfs;2;0,0048;True
10;6;bfs;2;0,0082;True
10;6;bfs;2;0,0022;True
10;6;bfs;2;0,0087;True
10;6;bfs;2;0,0021;True
10;6;bfs;2;0,0001;True
10;6;bfs;2;0,0003;True
10;6;bfs;2;0,009;True
10;6;bfs;2;0,0035;True
10;6;bfs;2;0,0097;True
10;6;bfs;2;0,0002;True
10;6;bfs;2;0,0043;True
10;6;bfs;2;0,0002;True
10;6;bfs;2;0,0003;True
10;6;bfs;2;0,0011;True
10;6;bfs;2;0,0095;True
10;6;bfs;2;0,0062;True
10;6;bfs;2;0,001;True
10;6;bfs;2;0,0003;True
10;6;bfs;2;0,005;True
10;6;bfs;2;0,0055;True
10;6;bfs;2;0,0;True
10;6;bfs;3;0,0058;True
10;6;bfs;3;0,0098;True
10;6;bfs;3;0,0034;True
10;6;bfs;3;0,0004;True
10;6;bfs;3;0,0001;True
10;6;bfs;3;0,001;True
10;6;bfs;3;0,0009;True
10;6;bfs;3;0,0082;True
10;6;bfs;3;0,0009;True
10;6;bfs;3;0,0028;True
10;6;bfs;3;0,0049;True
10;6;bfs;3;0,0001;True
10;6;bfs;3;0,0115;True
10;6;bfs;3;0,0077;True
10;6;bfs;3;0,0078;True
10;6;bfs;3;0,0012;True
10;6;bfs;3;0,0017;True
10;6;bfs;3;0,0086;True
10;6;bfs;3;0,0036;True
10;6;bfs;3;0,0108;True
10;6;bfs;3;0,001;True
10;6;bfs;3;0,0085;True
10;6;bfs;3;0,008;True
10;6;bfs;3;0,0051;True
10;6;bfs;3;0,0068;True
10;6;bfs;3;0,0113;True
10;6;bfs;3;0,0073;True
10;6;bfs;3;0,0102;True
10;6;bfs;3;0,0035;True
10;6;bfs;3;0,0085;True
10;6;bfs;3;0,0065;True
10;6;bfs;3;0,01;True
10;6;bfs;3;0,0021;True
10;6;bfs;3;0,0004;True
10;6;bfs;3;0,0057;True
10;6;bfs;3;0,0095;True
10;6;bfs;3;0,0035;True
10;6;bfs;3;0,003;True
10;6;bfs;3;0,0013;True
10;6;bfs;3;0,0052;True
10;6;bfs;3;0,0091;True
10;6;bfs;3;0,0038;True
10;6;bfs;3;0,0116;True
10;6;bfs;3;0,0077;True
10;6;bfs;3;0,0123;True
10;6;bfs;3;0,0113;True
10;6;bfs;3;0,0033;True
10;6;bfs;3;0,0;True
10;6;bfs;3;0,0096;True
10;6;bfs;3;0,0045;True
10;6;bfs;3;0,002;True
10;6;bfs;3;0,0009;True
10;6;bfs;3;0,0061;True
10;6;bfs;3;0,007;True
10;6;bfs;3;0,0039;True
10;6;bfs;3;0,006;True
10;6;bfs;3;0,0056;True
10;6;bfs;3;0,0045;True
10;6;bfs;3;0,0086;True
10;6;bfs;3;0,0067;True
10;6;bfs;3;0,0037;True
10;6;bfs;3;0,0032;True
10;6;bfs;3;0,0004;True
10;6;bfs;3;0,002;True
10;6;bfs;3;0,0044;True
10;6;bfs;3;0,0033;True
10;6;bfs;3;0,0063;True
10;6;bfs;3;0,0082;True
10;6;bfs;3;0,0112;True
10;6;bfs;3;0,0094;True
10;6;bfs;3;0,0007;True
10;6;bfs;3;0,0017;True
10;6;bfs;3;0,0003;True
10;6;bfs;3;0,0111;True
10;6;bfs;3;0,0085;True
10;6;bfs;3;0,0092;True
10;6;bfs;3;0,0017;True
10;6;bfs;3;0,0035;True
10;6;bfs;3;0,0062;True
10;6;bfs;3;0,0035;True
10;6;bfs;3;0,0068;True
10;6;bfs;3;0,0015;True
10;6;bfs;3;0,0056;True
10;6;bfs;3;0,0028;True
10;6;bfs;3;0,0083;True
10;6;bfs;3;0,0002;True
10;6;bfs;3;0,0081;True
10;6;bfs;3;0,0033;True
10;6;bfs;3;0,0112;True
10;6;bfs;3;0,0066;True
10;6;bfs;3;0,0027;True
10;6;bfs;3;0,0007;True
10;6;bfs;3;0,0011;True
10;6;bfs;3;0,0038;True
10;6;bfs;3;0,0061;True
10;6;bfs;3;0,0011;True
10;6;bfs;3;0,0101;True
10;6;bfs;3;0,007;True
10;6;bfs;3;0,0109;True
10;6;bfs;3;0,0086;True
10;6;bfs;5;0,0005;True
10;6;bfs;5;0,0084;True
10;6;bfs;5;0,0054;True
10;6;bfs;5;0,0076;True
10;6;bfs;5;0,0015;True
10;6;bfs;5;0,0049;True
10;6;bfs;5;0,0007;True
10;6;bfs;5;0,0002;True
10;6;bfs;5;0,0005;True
10;6;bfs;5;0,0048;True
10;6;bfs;5;0,0095;True
10;6;bfs;5;0,0016;True
10;6;bfs;5;0,0021;True
10;6;bfs;5;0,0105;True
10;6;bfs;5;0,0049;True
10;6;bfs;5;0,0082;True
10;6;bfs;5;0,0001;True
10;6;bfs;5;0,0003;True
10;6;bfs;5;0,001;True
10;6;bfs;5;0,003;True
10;6;bfs;5;0,0041;True
10;6;bfs;5;0,003;True
10;6;bfs;5;0,0037;True
10;6;bfs;5;0,0;True
10;6;bfs;5;0,005;True
10;6;bfs;5;0,0087;True
10;6;bfs;5;0,0104;True
10;6;bfs;5;0,0026;True
10;6;bfs;5;0,0047;True
10;6;bfs;5;0,0032;True
10;6;bfs;5;0,0046;True
10;6;bfs;5;0,0091;True
10;6;bfs;5;0,0081;True
10;6;bfs;5;0,0071;True
10;6;bfs;5;0,0039;True
10;6;bfs;5;0,0115;True
10;6;bfs;5;0,0046;True
10;6;bfs;5;0,0091;True
10;6;bfs;5;0,0042;True
10;6;bfs;5;0,0002;True
10;6;bfs;5;0,0096;True
10;6;bfs;5;0,0018;True
10;6;bfs;5;0,0088;True
10;6;bfs;5;0,0014;True
10;6;bfs;5;0,0088;True
10;6;bfs;5;0,0058;True
10;6;bfs;5;0,0018;True
10;6;bfs;5;0,007;True
10;6;bfs;5;0,0004;True
10;6;bfs;5;0,0024;True
10;6;bfs;5;0,0086;True
10;6;bfs;5;0,0004;True
10;6;bfs;5;0,0061;True
10;6;bfs;5;0,0058;True
10;6;bfs;5;0,0058;True
10;6;bfs;5;0,0057;True
10;6;bfs;5;0,0086;True
10;6;bfs;5;0,0016;True
10;6;bfs;5;0,0013;True
10;6;bfs;5;0,0113;True
10;6;bfs;5;0,0136;True
10;6;bfs;5;0,0114;True
10;6;bfs;5;0,0056;True
10;6;bfs;5;0,0039;True
10;6;bfs;5;0,0026;True
10;6;bfs;5;0,0011;True
10;6;bfs;5;0,0112;True
10;6;bfs;5;0,0093;True
10;6;bfs;5;0,0023;True
10;6;bfs;5;0,0101;True
10;6;bfs;5;0,009;True
10;6;bfs;5;0,0111;True
10;6;bfs;5;0,001;True
10;6;bfs;5;0,0037;True
10;6;bfs;5;0,0064;True
10;6;bfs;5;0,0019;True
10;6;bfs;5;0,0117;True
10;6;bfs;5;0,0;True
10;6;bfs;5;0,0003;True
10;6;bfs;5;0,0061;True
10;6;bfs;5;0,0044;True
10;6;bfs;5;0,0119;True
10;6;bfs;5;0,0024;True
10;6;bfs;5;0,0109;True
10;6;bfs;5;0,0031;True
10;6;bfs;5;0,0072;True
10;6;bfs;5;0,009;True
10;6;bfs;5;0,0096;True
10;6;bfs;5;0,0081;True
10;6;bfs;5;0,0014;True
10;6;bfs;5;0,0112;True
10;6;bfs;5;0,0038;True
10;6;bfs;5;0,001;True
10;6;bfs;5;0,0086;True
10;6;bfs;5;0,0104;True
10;6;bfs;5;0,0035;True
10;6;bfs;5;0,0088;True
10;6;bfs;5;0,001;True
10;6;bfs;5;0,0;True
10;6;bfs;5;0,0017;True
10;10;bfs;2;0,0049;True
10;10;bfs;2;0,0065;True
10;10;bfs;2;0,0002;True
10;10;bfs;2;0,0078;True
10;10;bfs;2;0,0079;True
10;10;bfs;2;0,0003;True
10;10;bfs;2;0,0057;True
10;10;bfs;2;0,003;True
10;10;bfs;2;0,0076;True
10;10;bfs;2;0,0039;True
10;10;bfs;2;0,0031;True
10;10;bfs;2;0,0047;True
10;10;bfs;2;0,0077;True
10;10;bfs;2;0,0087;True
10;10;bfs;2;0,0076;True
10;10;bfs;2;0,0104;True
10;10;bfs;2;0,0065;True
10;10;bfs;2;0,0052;True
10;10;bfs;2;0,0032;True
10;10;bfs;2;0,0031;True
10;10;bfs;2;0,0092;True
10;10;bfs;2;0,0069;True
10;10;bfs;2;0,0073;True
10;10;bfs;2;0,0086;True
10;10;bfs;2;0,0036;True
10;10;bfs;2;0,0098;True
10;10;bfs;2;0,0058;True
10;10;bfs;2;0,005;True
10;10;bfs;2;0,0055;True
10;10;bfs;2;0,0102;True
10;10;bfs;2;0,0035;True
10;10;bfs;2;0,0084;True
10;10;bfs;2;0,0076;True
10;10;bfs;2;0,0084;True
10;10;bfs;2;0,0;True
10;10;bfs;2;0,007;True
10;10;bfs;2;0,0083;True
10;10;bfs;2;0,0003;True
10;10;bfs;2;0,0075;True
10;10;bfs;2;0,0112;True
10;10;bfs;2;0,0013;True
10;10;bfs;2;0,009;True
10;10;bfs;2;0,0077;True
10;10;bfs;2;0,0036;True
10;10;bfs;2;0,0078;True
10;10;bfs;2;0,006;True
10;10;bfs;2;0,009;True
10;10;bfs;2;0,0072;True
10;10;bfs;2;0,0029;True
10;10;bfs;2;0,0078;True
10;10;bfs;2;0,0074;True
10;10;bfs;2;0,0;True
10;10;bfs;2;0,0026;True
10;10;bfs;2;0,0071;True
10;10;bfs;2;0,0067;True
10;10;bfs;2;0,0075;True
10;10;bfs;2;0,0055;True
10;10;bfs;2;0,0009;True
10;10;bfs;2;0,0009;True
10;10;bfs;2;0,0034;True
10;10;bfs;2;0,0041;True
10;10;bfs;2;0,002;True
10;10;bfs;2;0,0111;True
10;10;bfs;2;0,0085;True
10;10;bfs;2;0,0017;True
10;10;bfs;2;0,0108;True
10;10;bfs;2;0,0075;True
10;10;bfs;2;0,0097;True
10;10;bfs;2;0,0057;True
10;10;bfs;2;0,002;True
10;10;bfs;2;0,0053;True
10;10;bfs;2;0,0075;True
10;10;bfs;2;0,0012;True
10;10;bfs;2;0,0093;True
10;10;bfs;2;0,0032;True
10;10;bfs;2;0,0081;True
10;10;bfs;2;0,0028;True
10;10;bfs;2;0,0007;True
10;10;bfs;2;0,003;True
10;10;bfs;2;0,0;True
10;10;bfs;2;0,0027;True
10;10;bfs;2;0,0066;True
10;10;bfs;2;0,007;True
10;10;bfs;2;0,0008;True
10;10;bfs;2;0,0037;True
10;10;bfs;2;0,0075;True
10;10;bfs;2;0,009;True
10;10;bfs;2;0,0085;True
10;10;bfs;2;0,0027;True
10;10;bfs;2;0,0055;True
10;10;bfs;2;0,0001;True
10;10;bfs;2;0,0062;True
10;10;bfs;2;0,0105;True
10;10;bfs;2;0,0033;True
10;10;bfs;2;0,007;True
10;10;bfs;2;0,0095;True
10;10;bfs;2;0,0013;True
10;10;bfs;2;0,0069;True
10;10;bfs;2;0,0027;True
10;10;bfs;2;0,0114;True
10;10;bfs;3;0,0069;True
10;10;bfs;3;0,0002;True
10;10;bfs;3;0,0037;True
10;10;bfs;3;0,0033;True
10;10;bfs;3;0,0104;True
10;10;bfs;3;0,0083;True
10;10;bfs;3;0,0066;True
10;10;bfs;3;0,0045;True
10;10;bfs;3;0,0074;True
10;10;bfs;3;0,0018;True
10;10;bfs;3;0,0094;True
10;10;bfs;3;0,0001;True
10;10;bfs;3;0,0083;True
10;10;bfs;3;0,0009;True
10;10;bfs;3;0,0034;True
10;10;bfs;3;0,0013;True
10;10;bfs;3;0,0042;True
10;10;bfs;3;0,0121;True
10;10;bfs;3;0,0072;True
10;10;bfs;3;0,0049;True
10;10;bfs;3;0,0052;True
10;10;bfs;3;0,0054;True
10;10;bfs;3;0,0022;True
10;10;bfs;3;0,0039;True
10;10;bfs;3;0,0038;True
10;10;bfs;3;0,0039;True
10;10;bfs;3;0,0091;True
10;10;bfs;3;0,0067;True
10;10;bfs;3;0,0069;True
10;10;bfs;3;0,0058;True
10;10;bfs;3;0,0066;True
10;10;bfs;3;0,0077;True
10;10;bfs;3;0,0063;True
10;10;bfs;3;0,0017;True
10;10;bfs;3;0,0087;True
10;10;bfs;3;0,0006;True
10;10;bfs;3;0,0062;True
10;10;bfs;3;0,0053;True
10;10;bfs;3;0,0002;True
10;10;bfs;3;0,0067;True
10;10;bfs;3;0,0087;True
10;10;bfs;3;0,0031;True
10;10;bfs;3;0,0021;True
10;10;bfs;3;0,0008;True
10;10;bfs;3;0,0014;True
10;10;bfs;3;0,0053;True
10;10;bfs;3;0,0064;True
10;10;bfs;3;0,0095;True
10;10;bfs;3;0,0011;True
10;10;bfs;3;0,0047;True
10;10;bfs;3;0,0045;True
10;10;bfs;3;0,0017;True
10;10;bfs;3;0,0052;True
10;10;bfs;3;0,0068;True
10;10;bfs;3;0,0003;True
10;10;bfs;3;0,0068;True
10;10;bfs;3;0,0002;True
10;10;bfs;3;0,0067;True
10;10;bfs;3;0,0067;True
10;10;bfs;3;0,011;True
